,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
24,OPERATIONAL,"C/ del Beat Nicolau Factor, 28, 46007 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Restaurante Veu Veu,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104947381911381350226"">Chantal Galán</a>'], 'photo_reference': 'Aap_uEBelbh8hnQSbmqPqvEHtU_PbIL6BJpxsPwku-LYWzoTgPv5NvmVlZIlFANU5wbkwumnbsaT-XWWQZxbCxFhzt9eLRZLzBUBQdhWHR0n2N9_2MAFaI9mkZqy0wRZ4dp48aSixMo0HIG8Han838NY99UqHEUP1RbVxKBCVSx4PjY1kX65', 'width': 3968}]",ChIJPzZFlD5PYA0R3y5zxTmVEkg,4.1,ChIJPzZFlD5PYA0R3y5zxTmVEkg,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",734,39.4609919,-0.3903902,39.46227932989273,-0.3891013701072777,39.45957967010728,-0.3918010298927222,True,FJ65+9R Valencia,8CFXFJ65+9R,2.0,
25,OPERATIONAL,"C. del Músic Barbieri, 10, 46018 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Granados,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107295525029831217318"">Beatriz Daras Gimeno</a>'], 'photo_reference': 'Aap_uEC6T_iuDT84Qb-s_75N2RUFfEUa4sliWwWdmjHQi3u4jklmzKuzw82Oxb8brXhwW0O6LZIg0OhMBXI_TDonMqEQBpyHIV0glIlMVqp11CqeyHtqHbeJ5qaBMrxJMA_vAY-TRwu6eQhWhZcI-RISYEHx_BNwpXWKPCsfP0xpqFhg6UVB', 'width': 4128}]",ChIJ0eb2jRVPYA0RvybJGp60Ca8,3.5,ChIJ0eb2jRVPYA0RvybJGp60Ca8,"['restaurant', 'food', 'point_of_interest', 'establishment']",199,39.4615257,-0.3940689,39.46279927989272,-0.3927888701072777,39.46009962010728,-0.3954885298927222,True,FJ64+J9 Valencia,8CFXFJ64+J9,1.0,
26,OPERATIONAL,"C. de l'Arxiduc Carles, 14, 46018 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Cooperativa Restaurante,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110745160154382064416"">luis aparisi</a>'], 'photo_reference': 'Aap_uEDNqvN9LRtFqRqeruLGxLs9p7o3Qh_bPG1QH8_N5UWj0nAe9yoi8tkRisKua2rZVfD7g1sNOwoPvN5x8Xc8zpEVcPzjmcCYxOcxagjGpB9r9L8l8B10Yxd5qr9vCdRF3OWY_AQGIeRSLGI2I-oP_2brtCaDjyxJKY-wK7pai3tHv-Rs', 'width': 3264}]",ChIJl1XBoGpPYA0RrcFwt_EdnKA,4.0,ChIJl1XBoGpPYA0RrcFwt_EdnKA,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",695,39.4661532,-0.3938453,39.46720802989272,-0.3927676701072778,39.46450837010727,-0.3954673298927223,True,FJ84+FF Valencia,8CFXFJ84+FF,1.0,
27,OPERATIONAL,"Carrer d'Emilio Lluch, 7, 46014 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cafetería Restaurante Las Brasas,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117980895821642198613"">amparo garcia</a>'], 'photo_reference': 'Aap_uEBhgGVfLqz6aUszJNkfVnLppXYXRV1fK4RcZnzzUluta322wamLK_y5U1isnu7DpSn9NTVWAcv7gMHyNpjz4UXk5P_tGV3jvB2-Qurw9mLllIh6rTpdJlfSy02D9mTkpgEFNm_XD1Md7PYBJVf1MpHIRpJkMXwd7nbF3TKxcTNUFhuU', 'width': 4000}]",ChIJCeNxYxJPYA0RTONy1aro7xI,4.0,ChIJCeNxYxJPYA0RTONy1aro7xI,"['restaurant', 'food', 'point_of_interest', 'establishment']",291,39.46273,-0.401852,39.46416802989273,-0.4002976701072778,39.46146837010728,-0.4029973298927222,True,FH7X+37 Valencia,8CFXFH7X+37,1.0,
28,OPERATIONAL,"Carrer de Fra Juníper Serra, 81, 46014 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Hermanos Orero,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109750314543846110780"">Monica Diaz Moreno</a>'], 'photo_reference': 'Aap_uECjrNxXyuFdyRI9bz6cUv0hOFU22JD2ghEv9HOUB7QxwY6FKe74p4-z7_8usUGjlU0c8LWZfLYUTBbu3hUguUZ1SikFklXg1IzgDN6Gt0LqOyk3PwnpPk6qyYY1edex9uw60Kvv7AVXKHxgxJkkf4OPC7IHunRgnoDGLYR3QOBRZNGU', 'width': 4128}]",ChIJnURP-xJPYA0RtlgFQA7B_Mc,3.6,ChIJnURP-xJPYA0RtlgFQA7B_Mc,"['restaurant', 'food', 'point_of_interest', 'establishment']",440,39.4630556,-0.4011111,39.46441062989273,-0.3996662701072777,39.46171097010728,-0.4023659298927222,True,FH7X+6H Valencia,8CFXFH7X+6H,1.0,
29,OPERATIONAL,"Carrer de Jaime Beltrán, 21, 46007 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Napoli,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107276311269209181868"">josem138</a>'], 'photo_reference': 'Aap_uEDagf6RqSOqOOM45YPDTWlmnoVGbw5IyZX7Zkr91852LkJ_a8d31nT4liq9BmKb9X5pSDL09mgI3awY35F2YJUDOWwMi1nfo6ZjjfR4p-N8s7UsMiqhGggRI-TGXZADMRAKoF4Prr4wH9gjRs7UYFYaVbFXyzCyf7pLE3loSQ2mzfMc', 'width': 2268}]",ChIJTVmQnTxPYA0RANiXakwDNVc,4.1,ChIJTVmQnTxPYA0RANiXakwDNVc,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",8,39.4564729,-0.3888036,39.45785497989272,-0.3874580701072778,39.45515532010728,-0.3901577298927222,True,FJ46+HF Valencia,8CFXFJ46+HF,,
30,OPERATIONAL,"Carrer de l'Humanista Mariner, 27, 46014 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Cerveceria Angel,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116564449521194013050"">Jose collado moreno</a>'], 'photo_reference': 'Aap_uEBXjdsJbleDbeiMRxprtFcCWOFKC8aZ_KNrznYk5m10v_gccAN_fJ6zc4J_ooJNc0Z1Qdk0tEQdi81cW8mMP235NIWVwR4orDhRQR7684WhPD4ZZD7ODp3kOI898Q1mWlzhDVXOBSONdw77c-2WMXDttwFIWOdMrO6S7jEEdMAvm2uA', 'width': 5312}]",ChIJI_myCRZPYA0ROWW5UWzrnSQ,3.3,ChIJI_myCRZPYA0ROWW5UWzrnSQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",7,39.4597537,-0.394353,39.46115467989272,-0.3930621701072777,39.45845502010728,-0.3957618298927222,True,FJ54+W7 Valencia,8CFXFJ54+W7,,
31,OPERATIONAL,"Plaza Enrique Granados, 46018 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Nou Manza,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112555779265745797580"">A Google User</a>'], 'photo_reference': 'Aap_uECKbWj-utoE9QC5YOZvdegV6becwVn_DP-72vOJDSlnrDb3XIwzM7EaFnLh1pz4pWCHstHSCqJJMHWqiyIzjp_nAWgNH67ol-hZWNW6k-UIK5z4yDXZLIOaD0Htttgp-mGW4FtbQva716QKr7HNtzgHBs2OY57Q0vt86hhnM32fYDBL', 'width': 1200}]",ChIJHXMju_ZPYA0RUIu2N7RnMu4,4.3,ChIJHXMju_ZPYA0RUIu2N7RnMu4,"['restaurant', 'food', 'point_of_interest', 'establishment']",115,39.4619657,-0.3960027,39.46332762989273,-0.3945847201072778,39.46062797010729,-0.3972843798927223,True,FJ63+QH Valencia,8CFXFJ63+QH,1.0,
32,OPERATIONAL,"Carrer de los Pedrones, 6, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,ENTRE PANAS,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105640381534441312775"">Luis Ramón Rojas Ramos</a>'], 'photo_reference': 'Aap_uEBDkpMXbTCYt3SrazeBPzxD1cLdw1ramC3MBpRByIAyRVssWR2WIpUCo83MdTpE_4CqmYCIUmR2NE-RKp69LSiDrPYKsX-WScJ-jKN9TLhll6Hn2XiI7EowN8dzJXcP7uMtmK5klTyhc7IYAMQELLs9CuSry2Eb7oYHvm8OOVB5e_E6', 'width': 3000}]",ChIJdVc88EhPYA0RS2Sw1AdsDAI,4.8,ChIJdVc88EhPYA0RS2Sw1AdsDAI,"['restaurant', 'food', 'point_of_interest', 'establishment']",206,39.4503817,-0.3910657,39.45191117989271,-0.3896900701072777,39.44921152010727,-0.3923897298927222,True,FJ25+5H Valencia,8CFXFJ25+5H,1.0,
33,OPERATIONAL,"Av. del Primer de Maig, 64, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,NIBIRU Valencia,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118092964333741462622"">Carlos R</a>'], 'photo_reference': 'Aap_uEDRZ-98NM2P2soQbk5SkCTLyx-uW06nZhnlRkthETubUXCh6E5w3-36--GWzHXLw5K4RftMcwMbTseH2l7lCsPD80HATUr2GzYZdiuq0WBBA5LBz-ATrM5L5BDEEFqLkDF_HxC0eouBAC0O4V9SPPNvengE7rgtUu6HgK4r1UnQ-qc', 'width': 2448}]",ChIJgQOgBuhPYA0RSApstDKPOXM,4.8,ChIJgQOgBuhPYA0RSApstDKPOXM,"['restaurant', 'food', 'point_of_interest', 'establishment']",419,39.4500464,-0.3928264,39.45134842989273,-0.3915076201072777,39.44864877010728,-0.3942072798927222,False,FJ24+2V Valencia,8CFXFJ24+2V,1.0,
34,OPERATIONAL,"C. de Xiva, 40, 46018 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Eladio,"[{'height': 2218, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112990772842357595173"">Meli Sahuquillo</a>'], 'photo_reference': 'Aap_uEAuWvJqzuYgwGe8ldufeSIUfL25tIP4lhyiwy8gJPaFxZf5dRwKpUdRnd_zbuOu7jzmSXm2meT4s71CWWGGixWlutJYlsM4DLdWlLQzYn-QUyExewjaCjuqWYnF_XfwH6mHQ0FSP21Uv0dVl4rexyXqx_HIUag_nABJZJtf7zDVZA-i', 'width': 3894}]",ChIJP5N9PkBPYA0RnyMzo49wmlk,4.3,ChIJP5N9PkBPYA0RnyMzo49wmlk,"['restaurant', 'food', 'point_of_interest', 'establishment']",243,39.4665794,-0.3928047,39.46789637989272,-0.3914643201072778,39.46519672010728,-0.3941639798927223,True,FJ84+JV Valencia,8CFXFJ84+JV,2.0,
35,CLOSED_TEMPORARILY,"Carrer de l'Impressor Monfort, num 19, 46018 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Casa Valentia,"[{'height': 3044, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106141944206615551173"">A Google User</a>'], 'photo_reference': 'Aap_uECFz7lAw52lCxqJuc6NlS0WRqkbAwRWiOifSMNd9fnnwUs742itwDYb5AyE0HUwWx0ooOA3Aa_FlTAyEbntr-z-c-gdo3V5AIF7vQEC2IDNMKyCYy7YS65nttOEiRR4BuV7QFqZeFqNO8qlmlPrlR7ToXfnsgmEpmsPceqUb5q0Q_f5', 'width': 2923}]",ChIJXXJYYyZPYA0R_s5y5mTjSrU,4.8,ChIJXXJYYyZPYA0R_s5y5mTjSrU,"['restaurant', 'food', 'point_of_interest', 'establishment']",46,39.4625415,-0.3949137,39.46379157989272,-0.3936347201072777,39.46109192010728,-0.3963343798927222,,FJ74+22 Valencia,8CFXFJ74+22,,True
36,OPERATIONAL,"Carrer de los Pedrones, 1, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tabernium,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101476119585353050390"">A Google User</a>'], 'photo_reference': 'Aap_uECiR-TsPX7QmgrdmeZEV_CYWg0yfLAVO-F4_eTgcJV9uLrrAZjMq1UBWHkBDU5VUrJm5NBOAK6ElWR9hA5mrUM8HonWrf-kFJ7LSYsVU1L-YEc2F8ug4v7QzHcEhDDeS1gsLAQ19QulD2yiS6436k0Qa8XqBvajaf-K_Dp0y6Fmxd6e', 'width': 3024}]",ChIJuRqWyCNPYA0RB-jfBwWA1iw,4.2,ChIJuRqWyCNPYA0RB-jfBwWA1iw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",346,39.4506407,-0.3908365,39.45204242989272,-0.3895612701072778,39.44934277010727,-0.3922609298927222,True,FJ25+7M Valencia,8CFXFJ25+7M,1.0,
37,OPERATIONAL,"Av. de Gaspar Aguilar, 44, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pub Sabor A Mi,,ChIJkwSG5zxPYA0RRDjt_72rMoA,3.0,ChIJkwSG5zxPYA0RRDjt_72rMoA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,39.4560424,-0.3908402,39.45736077989272,-0.3894067201072778,39.45466112010727,-0.3921063798927223,True,FJ45+CM Valencia,8CFXFJ45+CM,,
38,OPERATIONAL,"Plaça de Jules Verne, 10, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mamma Roma Restaurante Pizzería,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116490199340970420463"">A Google User</a>'], 'photo_reference': 'Aap_uEB0CJ8jq06gyg7Guw5kUZiEHMb-XWxTMxumbdd1EMCZSiL2d8TWzZNN6SMKzl6A-0GN2B-uPL9L_UL-rB3psvB3-OhxxgZo-mPMx-H5YCYpwgxzY1al_zztzmTGuO5JIN6wzTkz82k8kHTlDjMhJt6DLVjyfkLzot_pCIzJvRNwGemo', 'width': 3968}]",ChIJrcTX0-tPYA0RJfPp6h9EFTw,4.1,ChIJrcTX0-tPYA0RJfPp6h9EFTw,"['restaurant', 'food', 'point_of_interest', 'establishment']",110,39.4501086,-0.3920688,39.45153477989273,-0.3908941701072777,39.44883512010728,-0.3935938298927222,True,FJ25+25 Valencia,8CFXFJ25+25,,
39,OPERATIONAL,"Carrer de los Pedrones, 2, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Barbados,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101275121365599464849"">Joan Quiles</a>'], 'photo_reference': 'Aap_uEBA6vSVsyJImvDyeNRsYZP7xErBtX1hRQaltOE2RT-jLTHmiAnqDV4ItK8Q64YcYIC4yClBpVNbYJ54S1YHHgnAKRyPcMxI7gxv-IFyoKcLMpvRHbSB19ZrCcKIh91RP8np8HTTCsNfThxFe1r8wAqQTuJFSjBtBulylgzFPuEg3goZ', 'width': 4000}]",ChIJt2gezCNPYA0RpgGlhZ0hTIk,4.5,ChIJt2gezCNPYA0RpgGlhZ0hTIk,"['restaurant', 'food', 'point_of_interest', 'establishment']",926,39.4504684,-0.3911235,39.45194917989271,-0.3896901701072777,39.44924952010727,-0.3923898298927222,True,FJ25+5H Valencia,8CFXFJ25+5H,3.0,
40,OPERATIONAL,"Carrer de los Pedrones, 2, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Barbados,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101275121365599464849"">Joan Quiles</a>'], 'photo_reference': 'Aap_uEAVf5o7XVDlsKVjkXLpmTAMogcnf-5lbNyyGNQKV7JgmEvA7vTzssjf4kcYLj4ukLUVKrX3m72RvGX3iGPiYgu_fShzRgo3jSBr5OexhhOqQtm5r1DhxduGVAbuX1YYVq19wbuHWde2ANhGHcsIo3EkHMyyzjDEeXxj4L0janfnJ3XP', 'width': 4000}]",ChIJt2gezCNPYA0RpgGlhZ0hTIk,4.5,ChIJt2gezCNPYA0RpgGlhZ0hTIk,"['restaurant', 'food', 'point_of_interest', 'establishment']",926,39.4504684,-0.3911235,39.45194917989271,-0.3896901701072777,39.44924952010727,-0.3923898298927222,True,FJ25+5H Valencia,8CFXFJ25+5H,3.0,
41,OPERATIONAL,"Av. del Primer de Maig, 64, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,NIBIRU Valencia,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118092964333741462622"">Carlos R</a>'], 'photo_reference': 'Aap_uEDEye5xzZJ32S7NOiCFWUQ2oaKZMWXslvup_EM_zFe5z1u_KaD4Dn6ACFeUW6FUjoc_UcubLxZFocaeT5JJddhLDgK8ODmBsyeAt6-plo7PE-KWMa4GXaPE6PtwzNpVjUANXolFLgkipG0vO54aUqF1P3dajEIBdSWvxFwuiOT-RKg', 'width': 2448}]",ChIJgQOgBuhPYA0RSApstDKPOXM,4.8,ChIJgQOgBuhPYA0RSApstDKPOXM,"['restaurant', 'food', 'point_of_interest', 'establishment']",419,39.4500464,-0.3928264,39.45134842989273,-0.3915076201072777,39.44864877010728,-0.3942072798927222,False,FJ24+2V Valencia,8CFXFJ24+2V,1.0,
42,OPERATIONAL,"Carrer de los Pedrones, 4, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Rincón de Erika,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100436427992823244533"">A Google User</a>'], 'photo_reference': 'Aap_uECw8z2--bNm3lBK0PX-HZGI0qvz2-Q1NP0AZjVdS386cdMYazCJunpq8qRsbBLDKvO9-PJZcQlHFcM8ziZ0pAguHshW5uuB0SD5oCY_DO5kMMtrnPW7KDfZV0zLyDB-pj0eQuz7-8ymiN6uT8UlW59ZdSvc01XoLIhnyuG1z1e2Gf-l', 'width': 4032}]",ChIJF2jV3rRPYA0RAHUuuVoSN2E,4.6,ChIJF2jV3rRPYA0RAHUuuVoSN2E,"['restaurant', 'food', 'point_of_interest', 'establishment']",195,39.4504745,-0.3911094,39.45195307989272,-0.3896831201072777,39.44925342010728,-0.3923827798927222,True,FJ25+5H Valencia,8CFXFJ25+5H,,
43,OPERATIONAL,"Carrer de los Pedrones, 6, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,ENTRE PANAS,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105640381534441312775"">Luis Ramón Rojas Ramos</a>'], 'photo_reference': 'Aap_uEAv46Eo-P4qmYvG7UR2AfnVB_hP-ebrkKC3_GnRjHqi8d2dTYoHu-N54zgfLQrXqCUlKL2dQfwQZkTG7JIlMWbQTGRJ8cXf4q2a2tI5qTRWNulj760Ez75o6TCu68naxPsklUyWAKWlLQ3br7OvAXHB17n6pf56gteOPUBSyl3iSf1p', 'width': 3000}]",ChIJdVc88EhPYA0RS2Sw1AdsDAI,4.8,ChIJdVc88EhPYA0RS2Sw1AdsDAI,"['restaurant', 'food', 'point_of_interest', 'establishment']",206,39.4503817,-0.3910657,39.45191117989271,-0.3896900701072777,39.44921152010727,-0.3923897298927222,True,FJ25+5H Valencia,8CFXFJ25+5H,1.0,
44,OPERATIONAL,"Plaça de Jules Verne, 13, 46017 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pizzeria Trattoria Torino,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104263103372613709263"">Xiroi</a>'], 'photo_reference': 'Aap_uEBxAAsGQy7mV39B5SUzCjQbDq1OG2a1cGeSZJzIjYyfPZWYUBoihrVkqDiuld8ZwbifcdnVjOcXsCjneqgHgBmyilUV-Stwt6MhYNuQjoCdMNlVhnzZU0Ayqzg__1E3uWiUJl1cQSED-OJiii1sD64TL60bJqiTtCxqnsoGPXRSYZDl', 'width': 3024}]",ChIJ_____w-eUbMR7SCO6OYSBPY,4.2,ChIJ_____w-eUbMR7SCO6OYSBPY,"['restaurant', 'food', 'point_of_interest', 'establishment']",121,39.4504466,-0.3913881,39.45180217989272,-0.3900830701072778,39.44910252010727,-0.3927827298927223,True,FJ25+5C Valencia,8CFXFJ25+5C,1.0,
45,OPERATIONAL,"Carr. de Malilla, 100, 46026 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,El Rincón de Merche,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110078813130555619444"">Mari Carmen V</a>'], 'photo_reference': 'Aap_uEC7uk81uzjqIueDpywYkLTklmFdY5UdaszxK4oO3-rSidERNnBS51rkFNt6gzlLAdzbKzH1Nl0urjwhNXhuginGnPekf-VsB_k7wiBsyQsIGpW01vEIwrWAlOCD4905mli5NtTrlGW592QVjfPFRZewrYlypOwWxr1sis9181pG435l', 'width': 2322}]",ChIJ2z8QZ-pPYA0RblugMEtpoc8,4.4,ChIJ2z8QZ-pPYA0RblugMEtpoc8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",484,39.4469575,-0.3803165,39.44826232989271,-0.3788201201072777,39.44556267010726,-0.3815197798927222,True,CJW9+QV Valencia,8CFXCJW9+QV,1.0,
46,OPERATIONAL,"Carrer del Reverend Josep Noguera, 3, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Granada,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111465637992505917910"">Carla Ruiz</a>'], 'photo_reference': 'Aap_uECxrwnmBBBi_1PKDH0uiKOHBuNLM56791nwH1fDMLwrLnr2R4TwBTpoHBMfJ6z3Ddc3KQdjKdPBjQcUIhT8NbmfQExVgNtAk_JeQZYNa9jnOO5Z-bhs26tg62Kifjc5yqgEYq9BQ_4YaFjfFwbjsK_ls2NzFb5-6c4I9aNPaW3_cnGG', 'width': 3000}]",ChIJc-Iu9iBPYA0RxC-uyxm_mQc,3.8,ChIJc-Iu9iBPYA0RxC-uyxm_mQc,"['restaurant', 'food', 'point_of_interest', 'establishment']",305,39.4458883,-0.3911994,39.44727762989272,-0.3900012701072776,39.44457797010728,-0.3927009298927222,True,CJW5+9G Valencia,8CFXCJW5+9G,1.0,
47,OPERATIONAL,"Carrer de Jaime Beltrán, 21, 46007 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Napoli,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107276311269209181868"">josem138</a>'], 'photo_reference': 'Aap_uEAKLOS1z6sCmA0bB2AyWdsAZ3E7Q4nWOAMB7Dn1nNJy-veANkrBiR6Qaq6tG9Y4W3YJbIgoTNqrbDySMzkP-CdSSlOJeIWWTOpom66_GYE0jAupCzQ1JMu1038Tq_Or8sCenI6_zQ0WJEF20ZxpNY1RPdN5FZI3lTLAMtbQgxaZDUYh', 'width': 2268}]",ChIJTVmQnTxPYA0RANiXakwDNVc,4.1,ChIJTVmQnTxPYA0RANiXakwDNVc,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",8,39.4564729,-0.3888036,39.45785497989272,-0.3874580701072778,39.45515532010728,-0.3901577298927222,True,FJ46+HF Valencia,8CFXFJ46+HF,,
48,OPERATIONAL,"Carrer de la Pianista Empar Iturbi, 65, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,BAR RESTAURANTE JARDIN,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103031307009850869503"">A Google User</a>'], 'photo_reference': 'Aap_uED0csCjBo-mjpAq7w_lnlcUZ3pFXTR1VmmCyFyrMe6E0GFX7G1OEs0JZ4nyoxhlrZ0TL-ar4z6mZpRX7IiMnoUi6943iPBkXB-MBb9awD5qeIDP0JmtETrIiUsEvCb3x4QBKTwJKQI0vgip6QcDf9juYF92uAWJElN3_K76kUPT-s-U', 'width': 4160}]",ChIJO6HCYS1PYA0Ra_CMtC3mS_M,3.9,ChIJO6HCYS1PYA0Ra_CMtC3mS_M,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",471,39.45473339999999,-0.3762324,39.45614177989273,-0.3747844201072778,39.45344212010728,-0.3774840798927223,True,FJ3F+VG Valencia,8CFXFJ3F+VG,1.0,
