,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,opening_hours.open_now
25,CLOSED_TEMPORARILY,"Carrer del Doctor Nicasi Benlloch, 64, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Futuro Estadio Del Valencia CF,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753775357192868562"">Santi González</a>'], 'photo_reference': 'Aap_uEAfLTwSNXbfsO3QV8K1PvLrmCvrKDqAn1a_Z3HV6phKqa6VhKgqZp4lPnRR2V884GsJ5jHyOXEMbckv27PE-yh2apHrzzJEBi7MvZl6mDdiEqSjKQ7QMTlHnLvgSQrAmKOHOawYYVp1amgPzig4kea5cQ83itBVUZy-0oOqc1tqX1vu', 'width': 4608}]",ChIJeUQHd4tFYA0RPvtJX4XOi6Q,4.7,ChIJeUQHd4tFYA0RPvtJX4XOi6Q,"['stadium', 'point_of_interest', 'establishment']",3,39.49016,-0.3958773,39.49169822989272,-0.3942827701072778,39.48899857010728,-0.3969824298927223,FJR3+3J Valencia,8CFXFJR3+3J,
26,OPERATIONAL,"Carrer de Sant Vicent de Paül, 44, 46019 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València - Llevant UD,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113858824761751959498"">Hector Chafer</a>'], 'photo_reference': 'Aap_uECiZG9a0z2-FAOb72xOJIt5GJO-fXVTjYQye_nBRZYMGMNboAOBMggS-WBPZVqGOHd_TyqCzW49pG0jNrkKijyZeXEBiLGmdl2B94xVST634EzUd7mRtpL2vfJGK-fWRsjtH65w8BvTTYjBbOHFzqP4EHDNPWso8HG9ou8pQX4I6YVn', 'width': 4032}]",ChIJP3DnyRpGYA0ROBJHSX841nM,4.5,ChIJP3DnyRpGYA0ROBJHSX841nM,"['stadium', 'point_of_interest', 'establishment']",5184,39.49469089999999,-0.3638088,39.49623607989272,-0.3630459201072778,39.49353642010728,-0.3657455798927222,FJVP+VF Valencia,8CFXFJVP+VF,True
27,OPERATIONAL,"Cam. Molino del Sol, 8, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de 100M La Canaleta,,,ChIJA5wz8CtPYA0R-me_rnVTvac,0.0,ChIJA5wz8CtPYA0R-me_rnVTvac,"['stadium', 'point_of_interest', 'establishment']",0,39.4811471,-0.4112889,39.48234877989272,-0.4096965701072778,39.47964912010728,-0.4123962298927222,FHJQ+FF Mislata,8CFXFHJQ+FF,
28,OPERATIONAL,"Carretera de Manises, 25, 46980 Paterna, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Gerardo Salvador,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111781468430997098214"">Robert Wilson</a>'], 'photo_reference': 'Aap_uEABqB18PpQHY5T4hzbqU7fL0s3FLNLcgExdry3f_zNcXTtaRxBWfuabGqoSJoYXmmdQLku5O2HIPnMBGbqAseQtOryzWvGrQRhIGGrM0W5ki-bIami3gsKU7UTaruYKkO3PTFt8xuPD1_6f2zHMks7ds2SV0rQzzlyAW9HuMkmW2sx7', 'width': 3840}]",ChIJ6yMydExFYA0RR8iLJVN9svw,3.9,ChIJ6yMydExFYA0RR8iLJVN9svw,"['stadium', 'point_of_interest', 'establishment']",244,39.5001675,-0.4472003,39.50155242989273,-0.4459628701072778,39.49885277010728,-0.4486625298927222,GH23+34 Paterna,8CFXGH23+34,
29,OPERATIONAL,"Carrer del Comte de Trénor, 1, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Club deportivo Serranos,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105139761285952501447"">Alberto Rodriguez</a>'], 'photo_reference': 'Aap_uEAg3skau3PM84S0kT58uAsZghAttKO898g5OsLiHxVd3n36vLCJ35aRoup0WdP0VWxchcCT6zDSa03pBw8tQLOYAqmc1-SdaKnaZ3Y3ItU_KIoOegJObHSHg_-1Bs12HwPMSghw9fpsK6Rfnbz6AveR6F1cNDjCu-sbYPa7uut3rEFD', 'width': 4032}]",ChIJB-MCodVJYA0RDau_l9loe5s,4.0,ChIJB-MCodVJYA0RDau_l9loe5s,"['stadium', 'point_of_interest', 'establishment']",4,39.4783526,-0.3735204,39.47973362989273,-0.3721461201072778,39.47703397010729,-0.3748457798927222,FJHG+8H Valencia,8CFXFJHG+8H,
30,OPERATIONAL,"Polígono Nº 62, 289, 46190 Riba-roja de Túria, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Roberto Gil,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108438396150707401737"">Jose Calabuig Marin</a>'], 'photo_reference': 'Aap_uEB6yBA6xlpmBjM2VXr8cN3gNp2GsXCw4-SAtmG_SE6a5UhZjuAQTlqSJtIWzrFDVD0FjiGjpIezKiSLftutdvtuCM7BdaSGFnjHPa66ciHuT9c5cO5MRWpnqQfreVDwSlBjSkyi8F5bRVM49gU4VU4z0J4Bth-Gqi21-tgGH_AjIkG8', 'width': 4128}]",ChIJwzEBGetYYA0RpYLzyVGWt18,4.3,ChIJwzEBGetYYA0RpYLzyVGWt18,"['stadium', 'point_of_interest', 'establishment']",98,39.5440047,-0.5811877999999999,39.54545882989271,-0.5802161701072778,39.54275917010727,-0.5829158298927223,GCV9+JG Riba-roja de Túria,8CFXGCV9+JG,
31,OPERATIONAL,"Carrer d'Antonio Ferrandis, 46013 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Casal España Arena de València,,"[{'height': 385, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100565660807870441844"">Juan NR</a>'], 'photo_reference': 'Aap_uEAM44Exzac4eoeK-Kjo3CT-1ziq4jqBM1GjvRZYhDIpBFfq4XVIfewI8gt3E1yfJsleAPuA4rvF2axrIyNX1vZR9DM0qQiPo8Sqie8do3Ls1z7CCI4vSUrdRtoKlLuG7cAF5ZQwd5Pw0V-xqPLFOK6na88WU9eIRdmwM7_9mvc89Om3', 'width': 622}]",ChIJW_zeU4ZJYA0RihAGadSmhpE,4.0,ChIJW_zeU4ZJYA0RihAGadSmhpE,"['stadium', 'point_of_interest', 'establishment']",4,39.4490286,-0.3640996,39.45007962989273,-0.3625610701072778,39.44737997010728,-0.3652607298927223,CJXP+J9 Valencia,8CFXCJXP+J9,
32,OPERATIONAL,"Carrer Blasco Ibáñez, 2, 12540 Vila-real, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de la Cerámica,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112848027011289303662"">Asma Sharma</a>'], 'photo_reference': 'Aap_uEAfu1ic8YrF-eYSlaoVm1aDMpTWjoERQzYZP7ELidShgAJM0i7A3qwRcBQE0zVuHAYskZbdTlRz4r4Bq1nYmXOBPUwdKeWsl23sApPTMJZTb6NCwgaUmEuVMmw-4SYut5smFE0FNMGKa4KlZINNs8dE_eUJ8mmTE5K_cRkY2lJhOxMX', 'width': 4032}]",ChIJ_y5aRgMHYA0RSvSY11IPmRg,4.3,ChIJ_y5aRgMHYA0RSvSY11IPmRg,"['stadium', 'point_of_interest', 'establishment']",4814,39.9438858,-0.1031381,39.94515532989272,-0.10240535,39.94245567010728,-0.10533635,WVVW+HP Villarreal,8CFXWVVW+HP,
33,OPERATIONAL,"Av. Camp Morvedre, 40, 46520 Port de Sagunt, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Fornàs,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102091617816596143312"">oskar diaz cister</a>'], 'photo_reference': 'Aap_uEAKMvlNXdWdkgVGL98vNOsLtHLlhjA4GDYmFJ7QASPS3Ez6MaHUtjphzO2x7xGsDE4gkwmKcBc8JJJDklHGyY27vU2UnLluNtrE1JdPHfzuljN7dQfjo1BitpT703tiFwwzHDHs46Jhek-L8zrCSFHGKyEkUZyKElEJLjH2KuN9HlCZ', 'width': 5312}]",ChIJMRUFhAUWYA0R6M-EpEOrSac,4.1,ChIJMRUFhAUWYA0R6M-EpEOrSac,"['stadium', 'point_of_interest', 'establishment']",180,39.6616047,-0.2177523,39.66295452989273,-0.2164024701072777,39.66025487010728,-0.2191021298927221,MQ6J+JV Port de Sagunt,8CFXMQ6J+JV,
34,OPERATIONAL,"C. d'Osca, s/n, 12004 Castelló de la Plana, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Nou Estadi Castàlia,,"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115761185143800803500"">Jordi Tena</a>'], 'photo_reference': 'Aap_uEDPvxtYnzhrfj1Gq8ju8sz_IdlVTvA1E7u30y9hs9Tu7_QnovXfGwdVGZheFYLWyLbSOowxTEfdd-EvBh202if4ULK_dwBE-jnxyrUd5v-TUnMrlEoyoMYr8Nkp_tI8wbw6_9JZJMlWx5iN3u8n_aCmC2ID8wqTVXjGhMiX6_lbFZh2', 'width': 4224}]",ChIJV1VVZjP-Xw0RmepBYrib2mo,4.4,ChIJV1VVZjP-Xw0RmepBYrib2mo,"['stadium', 'point_of_interest', 'establishment']",2100,39.9961111,-0.0386111,39.99729682989272,-0.03681685000000001,39.99459717010728,-0.04006064999999999,XXW6+CH Castellón de la Plana,8CFXXXW6+CH,
35,CLOSED_TEMPORARILY,"Camí de Vera, 46020 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Camp de les Fonts,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100202030010782033629"">Caneto Mahe</a>'], 'photo_reference': 'Aap_uEBucyeX1_OR4m9gyOpc5Dnnpx6x77qngxS5gMb7lOKUr-Wf68SRs89ZPkW40jIB4mHKQkqneRBNeXMy9x1jE-rNU0ddjwiw76nVIPRrtBPp37RZh5ao0Xp-2C48mCe70rXjwFKTHz6mz9J61DnZzmk-rKW-2wTlSFSLa_HuYdfml735', 'width': 4160}]",ChIJyYeuW6NJYA0RORW8as_Y34A,1.0,ChIJyYeuW6NJYA0RORW8as_Y34A,"['stadium', 'point_of_interest', 'establishment']",1,39.4851609,-0.353406,39.48653902989272,-0.3523234201072778,39.48383937010728,-0.3550230798927222,FJPW+3J Valencia,8CFXFJPW+3J,
36,OPERATIONAL,46019 Valencia,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València,,"[{'height': 682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEA4C76GdO2AfWdWstl2UnIuO7CB_i2YuPM07QmKobm0AtoBMrn8iqFTZ-BWXKgLlPjGitvjiuOtR2N3dESqE6YBG_VptMeA2s3wkOF9WpmLhl6spZKcqcQb0HAvR0t0JCKR-HGAbzFtJo6SzYxrVMrGByf503G_3rysNxS-u0FMHSxB', 'width': 1024}]",ChIJJflV2vpHYA0Rvf-ruzCAMbA,5.0,ChIJJflV2vpHYA0Rvf-ruzCAMbA,"['stadium', 'point_of_interest', 'establishment']",9,39.4946666,-0.3652167,39.49606857989271,-0.3639388701072778,39.49336892010727,-0.3666385298927222,FJVM+VW Valencia,8CFXFJVM+VW,
37,CLOSED_TEMPORARILY,"Carrer del Doctor Nicasi Benlloch, 64, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Futuro Estadio Del Valencia CF,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753775357192868562"">Santi González</a>'], 'photo_reference': 'Aap_uEBRaabikOqrnYT1W9z2wxu1vjMNEBuVrOZaOdUrGWD5LjrVcte6daDwSnmCJ-mk-OemT_OrPaODtiYIpcjDBRX6ygX2CuUQ9wPi1YGo7qlC98yt5Lo6ZnLYNcxOfcp__JetH5CRMqF0_dpbrKoGukUrSP-t31orE0bzGzFfQZ4_Uyda', 'width': 4608}]",ChIJeUQHd4tFYA0RPvtJX4XOi6Q,4.7,ChIJeUQHd4tFYA0RPvtJX4XOi6Q,"['stadium', 'point_of_interest', 'establishment']",3,39.49016,-0.3958773,39.49169822989272,-0.3942827701072778,39.48899857010728,-0.3969824298927223,FJR3+3J Valencia,8CFXFJR3+3J,
38,OPERATIONAL,"Av. de Suècia, s/n, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Mestalla Stadium,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116929431440747331387"">A Google User</a>'], 'photo_reference': 'Aap_uEBxPG3JzNQYzr3Wj2YgQQ4vT6n3Lo6b0y3k8Uk9s8w2ZmiMMWXBMnWYQu6JMWmpesrc-wddraJHGzw0Dur1K2FvzFKt1vvUsL5lf8lGHbnBEMaBdBJypERC0K5VtMI9-UUCJHeYZNeRznKTkbPxZXP7U7xU2SUSmw2HtxPGgk2c545w', 'width': 2048}]",ChIJS_cpIb1IYA0RST7ljQtUBHU,4.6,ChIJS_cpIb1IYA0RST7ljQtUBHU,"['stadium', 'point_of_interest', 'establishment']",18621,39.47466,-0.3585882,39.47669169999999,-0.3558495,39.4726013,-0.3597727,FJFR+VH Valencia,8CFXFJFR+VH,
39,OPERATIONAL,"Carrer de Sant Vicent de Paül, 44, 46019 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València - Llevant UD,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113858824761751959498"">Hector Chafer</a>'], 'photo_reference': 'Aap_uEBTUmiRY2rFyAB94px597SQU2nMJdJ3E4hWMuCGvla9x254DrBBT4v4X1FmBlanYmX9cpheOvym9nR_g1ZE4RZAcVm14pY__keK2wEAq_Fqqdww_R5AckehVZA-Wz0TROzra7I5OJrWcH_V6-iuGfw-lL846lXEzRG5i-lL5rmQJ1t9', 'width': 4032}]",ChIJP3DnyRpGYA0ROBJHSX841nM,4.5,ChIJP3DnyRpGYA0ROBJHSX841nM,"['stadium', 'point_of_interest', 'establishment']",5184,39.49469089999999,-0.3638088,39.49623607989272,-0.3630459201072778,39.49353642010728,-0.3657455798927222,FJVP+VF Valencia,8CFXFJVP+VF,True
40,OPERATIONAL,"Cam. Molino del Sol, 8, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de 100M La Canaleta,,,ChIJA5wz8CtPYA0R-me_rnVTvac,0.0,ChIJA5wz8CtPYA0R-me_rnVTvac,"['stadium', 'point_of_interest', 'establishment']",0,39.4811471,-0.4112889,39.48234877989272,-0.4096965701072778,39.47964912010728,-0.4123962298927222,FHJQ+FF Mislata,8CFXFHJQ+FF,
41,OPERATIONAL,"Carretera de Manises, 25, 46980 Paterna, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Gerardo Salvador,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111781468430997098214"">Robert Wilson</a>'], 'photo_reference': 'Aap_uECSOo0M1q5b-SbrHMz9iWgQa67Evj1tlkvj86oqNjDqXV4k7KuJyKcLEH7xF4omE08pqtTELWClMviYc3o8BAJ8V-eTeAWa909LMAQaotVsHSrECt--XqU9ElgeZ3AJMWZA9_AUskcpFOJ0mF8eF3xDkJCizKJUygBHcwYauZstXrel', 'width': 3840}]",ChIJ6yMydExFYA0RR8iLJVN9svw,3.9,ChIJ6yMydExFYA0RR8iLJVN9svw,"['stadium', 'point_of_interest', 'establishment']",244,39.5001675,-0.4472003,39.50155242989273,-0.4459628701072778,39.49885277010728,-0.4486625298927222,GH23+34 Paterna,8CFXGH23+34,
42,OPERATIONAL,"Carrer del Comte de Trénor, 1, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Club deportivo Serranos,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105139761285952501447"">Alberto Rodriguez</a>'], 'photo_reference': 'Aap_uECkM6jK2qY2WEhw5jK3EH3oKrE9yKxomCs4HhYNbff0mmTROMsgupvDOMXoryo1iU6BW65Aze_s6GHn2y_MOKs6xxXOywmOnmlNM5y8mTcwCx1Y4hbbDIN4PGSkX_vX2kA9NIPF23yn4vsTD_AT-hrUhABgQBen8kA2qK_mNXYG47EA', 'width': 4032}]",ChIJB-MCodVJYA0RDau_l9loe5s,4.0,ChIJB-MCodVJYA0RDau_l9loe5s,"['stadium', 'point_of_interest', 'establishment']",4,39.4783526,-0.3735204,39.47973362989273,-0.3721461201072778,39.47703397010729,-0.3748457798927222,FJHG+8H Valencia,8CFXFJHG+8H,
43,OPERATIONAL,"Polígono Nº 62, 289, 46190 Riba-roja de Túria, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Roberto Gil,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108438396150707401737"">Jose Calabuig Marin</a>'], 'photo_reference': 'Aap_uEAgUybZQSQA8w7A8x6C1wuRsGet3Pa2RbXB-e_hOIbdoQyo9jNZSzMpVo5mIYWhUF0pN2yuyxfz8iljlURVglZpKDFa4DDXQC2q-zZnFg0UnH7ObhRxQeyD1ABsvAceMK_s7MFdOT3gMCGH1kAXG5T-DBQMK93Z-WYSMXA2DzKxwTQT', 'width': 4128}]",ChIJwzEBGetYYA0RpYLzyVGWt18,4.3,ChIJwzEBGetYYA0RpYLzyVGWt18,"['stadium', 'point_of_interest', 'establishment']",98,39.5440047,-0.5811877999999999,39.54545882989271,-0.5802161701072778,39.54275917010727,-0.5829158298927223,GCV9+JG Riba-roja de Túria,8CFXGCV9+JG,
44,OPERATIONAL,"Carrer Blasco Ibáñez, 2, 12540 Vila-real, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de la Cerámica,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112848027011289303662"">Asma Sharma</a>'], 'photo_reference': 'Aap_uEAso0V_d8g12f55DJhrgH4fqevgc57PoBme3XhPHFIlqc86NalLKonjVsr_kYXC87R3QK9WfQ_TjK184ie631sT20aM_Z5t5wpAdUogTljNrsA7atdcthErHxBsZ7KrZTj8A5-6H4Xshn8xQRXPVRloxpyrI257m4j9eWCzx7mgvE4v', 'width': 4032}]",ChIJ_y5aRgMHYA0RSvSY11IPmRg,4.3,ChIJ_y5aRgMHYA0RSvSY11IPmRg,"['stadium', 'point_of_interest', 'establishment']",4814,39.9438858,-0.1031381,39.94515532989272,-0.10240535,39.94245567010728,-0.10533635,WVVW+HP Villarreal,8CFXWVVW+HP,
45,CLOSED_TEMPORARILY,"Camí de Vera, 46020 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Camp de les Fonts,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100202030010782033629"">Caneto Mahe</a>'], 'photo_reference': 'Aap_uEDhZ9TNWHz8zUqqvsiHvsOLYtu-a4X57TN6E8rBL4wNlKMjwYm3u3dj1-F3-UNS0d2YrbXkONSOG2wtDVR4Eb1phlG8OVgk94UAZZML2ePGnvMhR6uYq_AAbyoQ8zlNDghW7EnvPeqeBjzoF65h0rzUfTnfkseoYYRxD-qQl7uGUJSr', 'width': 4160}]",ChIJyYeuW6NJYA0RORW8as_Y34A,1.0,ChIJyYeuW6NJYA0RORW8as_Y34A,"['stadium', 'point_of_interest', 'establishment']",1,39.4851609,-0.353406,39.48653902989272,-0.3523234201072778,39.48383937010728,-0.3550230798927222,FJPW+3J Valencia,8CFXFJPW+3J,
46,OPERATIONAL,"Av. Camp Morvedre, 40, 46520 Port de Sagunt, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Fornàs,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102091617816596143312"">oskar diaz cister</a>'], 'photo_reference': 'Aap_uEB2p5e1aaij9k404GD-iZox4X9q2XazvNueiXKqhKBgbH3LhS-DJ2dHwBHYrcsVjNhw0UQKRB0LfQWrQyQSvdfec2zjh62rx1UNT6G6_y_9ykuzkCqMMAHfsBIcZNR-qs_qw_cKo-v17mvOKbgCUOibkurKGZbboRKHoLryWBCf1hUt', 'width': 5312}]",ChIJMRUFhAUWYA0R6M-EpEOrSac,4.1,ChIJMRUFhAUWYA0R6M-EpEOrSac,"['stadium', 'point_of_interest', 'establishment']",180,39.6616047,-0.2177523,39.66295452989273,-0.2164024701072777,39.66025487010728,-0.2191021298927221,MQ6J+JV Port de Sagunt,8CFXMQ6J+JV,
47,OPERATIONAL,46019 Valencia,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València,,"[{'height': 682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEA1TXSxmCdcOUOJXUNKtXEpT6PQ_MH9a4MLS4BQskoKkUP6m4xjzcPR9PV63k1HGa8jNpxipGMyCpmbGZOfB3gPmIpYV0BWp-h6MTgJaNnWwmj2XyjNv7Gl3q1FO2e_3z-6B60uLaQ6bNlkifd6WpYZ1P0O9OIq4kSD1sTUO_ld5mjg', 'width': 1024}]",ChIJJflV2vpHYA0Rvf-ruzCAMbA,5.0,ChIJJflV2vpHYA0Rvf-ruzCAMbA,"['stadium', 'point_of_interest', 'establishment']",9,39.4946666,-0.3652167,39.49606857989271,-0.3639388701072778,39.49336892010727,-0.3666385298927222,FJVM+VW Valencia,8CFXFJVM+VW,
48,OPERATIONAL,"C. d'Osca, s/n, 12004 Castelló de la Plana, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Nou Estadi Castàlia,,"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115761185143800803500"">Jordi Tena</a>'], 'photo_reference': 'Aap_uEAknvFeeMqkkvQX0jyKXPUeJl4WicKdKdyudiuGEkjyfpj02XFi3qbn7ZC74jF9j3Yy_w1OLBkPswypi22tC0JUEaHvGeUhjzGAoDnEu7rd7lwDl7u_-KI07G86MHkplfRlSLVUmh6kpMaq1dL8DktesVS2apIJ0esAYIqYYjHo6d2R', 'width': 4224}]",ChIJV1VVZjP-Xw0RmepBYrib2mo,4.4,ChIJV1VVZjP-Xw0RmepBYrib2mo,"['stadium', 'point_of_interest', 'establishment']",2100,39.9961111,-0.0386111,39.99729682989272,-0.03681685000000001,39.99459717010728,-0.04006064999999999,XXW6+CH Castellón de la Plana,8CFXXXW6+CH,
49,OPERATIONAL,"Carrer d'Antonio Ferrandis, 46013 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Casal España Arena de València,,"[{'height': 385, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100565660807870441844"">Juan NR</a>'], 'photo_reference': 'Aap_uECGuP_I0MCVFcimV2-F7emfeO7fiUBKE76AIAqk8YzXrGwLvf2AUvrpvALIrFfySBKRWCjj8lOL8gG83UQDeTZz8jnaLMNhprELW39q7VR4fIZZVdHtrDYPTNyLENXaQ0kLXo8j4F7beWchvhkN_U_gqknDkv0To9k7DbnBdG2jAS30', 'width': 622}]",ChIJW_zeU4ZJYA0RihAGadSmhpE,4.0,ChIJW_zeU4ZJYA0RihAGadSmhpE,"['stadium', 'point_of_interest', 'establishment']",4,39.4490286,-0.3640996,39.45007962989273,-0.3625610701072778,39.44737997010728,-0.3652607298927223,CJXP+J9 Valencia,8CFXCJXP+J9,
50,CLOSED_TEMPORARILY,"Carrer del Doctor Nicasi Benlloch, 64, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Futuro Estadio Del Valencia CF,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753775357192868562"">Santi González</a>'], 'photo_reference': 'Aap_uEAVDD93LWdm-HTV9pAqt163q9i5s6FprOPX5qxCLagbgPt0amgjLG2ZUXytpUYARRduazFqE0LAG-zOwsstWLKDfivISxxXGBQjwu6fj8kKilENAdO1Mm5FGsYoXnCHlcmgMc71WMbpQUkoVE-ZLErD5Z1Vfx0Syh4--62EYc1GNPba', 'width': 4608}]",ChIJeUQHd4tFYA0RPvtJX4XOi6Q,4.7,ChIJeUQHd4tFYA0RPvtJX4XOi6Q,"['stadium', 'point_of_interest', 'establishment']",3,39.49016,-0.3958773,39.49169822989272,-0.3942827701072778,39.48899857010728,-0.3969824298927223,FJR3+3J Valencia,8CFXFJR3+3J,
